abn,cn,agency,category,period,value
77109570863,CN3448136,Department of Agriculture,Building construction and support and maintenance and repair services,25-Jun-2017 to 30-Jun-2017,"$87,191.50"
77109570863,CN3447951,Department of Agriculture,Building construction and support and maintenance and repair services,25-Jun-2017 to 30-Jun-2017,"$13,200.00"
77109570863,CN3447588,Department of Agriculture,Building construction and support and maintenance and repair services,19-Jul-2017 to 30-Jul-2017,"$56,391.50"
77109570863,CN3429145-A1,Department of Agriculture,Refurbishing services,29-May-2017 to 30-Jun-2017,"$93,386.15"
77109570863,CN3439586,Department of Agriculture,Building construction and support and maintenance and repair services,19-Jun-2017 to 30-Jun-2017,"$191,782.80"
77109570863,CN3388597,Department of Veterans' Affairs,Building construction and support and maintenance and repair services,6-Jun-2016 to 30-Dec-2016,"$140,000.00"
77109570863,CN3307003-A1,Department of Parliamentary Services,Building construction and support and maintenance and repair services,16-Nov-2015 to 30-Dec-2016,"$1,812,138.60"
77109570863,CN3376593,Department of Parliamentary Services,Fire protection,6-Sep-2016 to 31-Oct-2016,"$60,019.58"
77109570863,CN3372183,Department of Parliamentary Services,Fire protection,19-Aug-2016 to 30-Sep-2016,"$12,443.92"
77109570863,CN3347411-A1,Department of Parliamentary Services,Refurbishing services,6-May-2016 to 30-Aug-2016,"$110,805.14"
77109570863,CN3335357-A1,National Capital Authority,Building construction and support and maintenance and repair services,29-Feb-2016 to 5-Jun-2017,"$2,585,496.06"
77109570863,CN3343276-A1,National Capital Authority,Building construction and support and maintenance and repair services,20-May-2016 to 30-Jun-2017,"$241,340.00"
77109570863,CN3335882,Department of Agriculture,Building construction and support and maintenance and repair services,6-Feb-2016 to 8-Feb-2016,"$18,579.00"
77109570863,CN3335881,Department of Agriculture,Building construction and support and maintenance and repair services,13-Feb-2016 to 15-Feb-2016,"$25,124.00"
77109570863,CN3326576,Department of Agriculture,Building construction and support and maintenance and repair services,23-Feb-2016 to 31-Mar-2016,"$135,180.10"
77109570863,CN2293001-A2,Department of Parliamentary Services,Building construction and support and maintenance and repair services,21-May-2014 to 31-Aug-2014,"$3,202,812.90"
77109570863,CN1960771,Department of Parliamentary Services,Construction and maintenance support equipment,6-Dec-2013 to 30-Jun-2014,"$22,352.00"
77109570863,CN1619821-A2,Department of Parliamentary Services,Construction and maintenance support equipment,12-Jul-2013 to 10-Oct-2013,"$1,808,868.24"
77109570863,CN1077051-A3,Department of Parliamentary Services,Construction and maintenance support equipment,29-Nov-2012 to 29-Mar-2013,"$928,621.62"
77109570863,CN1710371,Department of Parliamentary Services,Heavy construction machinery and equipment,21-Aug-2013 to 30-Jun-2014,"$10,808.57"
77109570863,CN583151,Department of Parliamentary Services,Building construction and support and maintenance and repair services,31-May-2012 to 30-Jun-2012,"$10,535.83"
77109570863,CN488201,Department of Parliamentary Services,Building construction and support and maintenance and repair services,24-Apr-2012 to 27-Apr-2012,"$18,611.01"
77109570863,CN481333,Department of Parliamentary Services,Building construction and support and maintenance and repair services,18-Apr-2012 to 27-Apr-2012,"$23,130.80"
77109570863,CN481136,Department of Parliamentary Services,Building construction and support and maintenance and repair services,27-Mar-2012 to 27-Apr-2012,"$22,800.03"
77109570863,CN469255,Department of Parliamentary Services,Building construction and support and maintenance and repair services,27-Feb-2012 to 27-Apr-2012,"$354,747.80"
77109570863,CN465727,Department of Parliamentary Services,Building construction and support and maintenance and repair services,15-Feb-2012 to 20-Mar-2012,"$20,365.87"
77109570863,CN465726,Department of Parliamentary Services,Building construction and support and maintenance and repair services,15-Feb-2012 to 20-Mar-2012,"$24,746.45"
77109570863,CN465161,Department of Parliamentary Services,Building construction and support and maintenance and repair services,3-Feb-2012 to 31-Mar-2012,"$11,000.00"
77109570863,CN463647,Department of Parliamentary Services,Building construction and support and maintenance and repair services,3-Jan-2012 to 20-Feb-2012,"$11,181.30"
77109570863,CN460244,Department of Home Affairs,Building construction and support and maintenance and repair services,1-Dec-2009 to 29-Feb-2012,"$82,500.00"
77109570863,CN445029,Department of Parliamentary Services,Building construction and support and maintenance and repair services,31-Oct-2011 to 20-Jan-2012,"$231,644.60"
77109570863,CN445028,Department of Parliamentary Services,Building construction and support and maintenance and repair services,2-Nov-2011 to 20-Jan-2012,"$292,177.60"
77109570863,CN431999,Department of Parliamentary Services,General building construction,15-Sep-2011 to 30-Oct-2011,"$33,000.00"
77109570863,CN411050,Department of Parliamentary Services,General building construction,20-Jun-2011 to 1-Aug-2011,"$110,000.00"
77109570863,CN404493,Department of Parliamentary Services,General building construction,20-Apr-2011 to 16-Jun-2011,"$1,019,364.50"
77109570863,CN368127,Old Parliament House,Building construction and support and maintenance and repair services,4-Feb-2011 to 31-Mar-2011,"$37,961.00"
77109570863,CN331267,Department of Parliamentary Services,Building construction and support and maintenance and repair services,6-Sep-2010 to 31-Dec-2010,"$48,552.35"
77109570863,CN324747,Department of Parliamentary Services,Building construction and support and maintenance and repair services,16-Aug-2010 to 31-Dec-2010,"$485,523.50"
77109570863,CN302787,Old Parliament House,Building construction and support and maintenance and repair services,12-Jun-2010 to 30-Aug-2010,"$527,351.91"
77109570863,CN294722,Old Parliament House,Building construction and support and maintenance and repair services,12-May-2010 to 30-Aug-2010,"$69,300.00"
77109570863,CN294688,Old Parliament House,Building construction and support and maintenance and repair services,12-May-2010 to 30-Jul-2010,"$527,351.91"
77109570863,CN288513,Old Parliament House,Building construction and support and maintenance and repair services,21-Apr-2010 to 30-Jun-2010,"$11,935.00"
77109570863,CN172337-A1,Old Parliament House,Refurbishing services,20-Nov-2008 to 20-Feb-2009,"$90,561.92"
77109570863,CN172458,Old Parliament House,Cultural heritage preservation or promotion services,4-Mar-2009 to 8-May-2009,"$338,670.37"
50708004385,CN3643272,Department of Defence,Management advisory services,15-Nov-2019 to 29-Nov-2019,"$33,610.50"
50708004385,CN3633591,"Department of Agriculture, Water and the Environment",Human resources services,18-Jul-2019 to 18-Sep-2019,"$10,000.00"
50708004385,CN3596162,Department of Agriculture,Legal services,5-Mar-2019 to 30-Sep-2019,"$23,430.00"
50708004385,CN3511801,Australian Federal Police,Temporary personnel services,25-May-2018 to 31-Oct-2018,"$15,300.01"
50708004385,CN3488141,Federal Court of Australia,Work related organisations,11-Jul-2017 to 11-Jul-2017,"$10,518.75"
50708004385,CN3322595,Department of Health,Management advisory services,30-Nov-2015 to 28-Mar-2016,"$30,000.00"
50708004385,CN3316292,Department of Foreign Affairs and Trade,Education and Training Services,18-Jan-2016 to 30-Jun-2016,"$58,336.30"
50708004385,CN3304074,Department of Health,Management advisory services,30-Sep-2015 to 27-Nov-2015,"$20,000.00"
50708004385,CN3290752,"Department of Agriculture, Water and the Environment",Human resources services,11-Aug-2015 to 14-Aug-2015,"$18,000.00"
50708004385,CN2291591-A2,Clean Energy Regulator,Human resources services,22-May-2014 to 30-Jun-2015,"$91,000.00"
50708004385,CN2356652,Clean Energy Regulator,Education and Training Services,13-Jun-2014 to 9-Sep-2014,"$17,600.00"
50708004385,CN2156862,Department of Defence,Management advisory services,26-Mar-2014 to 10-Apr-2014,"$16,192.00"
50708004385,CN1801281,Department of Defence,Management advisory services,23-Sep-2013 to 30-Jun-2014,"$38,500.00"
69620458077,CN3643463,Services Australia,Clothing,16-Jul-2019 to 16-Jul-2019,"$11,784.15"
74635396584,CN3673007-A1,Australian Securities and Investments Commission,Personnel recruitment,9-Apr-2020 to 20-Oct-2020,"$187,154.00"
74635396584,CN3676059-A1,Australian Securities and Investments Commission,Personnel recruitment,20-Apr-2020 to 28-Feb-2021,"$186,120.00"
74635396584,CN3720743,"Department of Education, Skills and Employment",Temporary personnel services,7-Sep-2020 to 27-Nov-2020,"$24,131.25"
74635396584,CN3720742,"Department of Education, Skills and Employment",Temporary personnel services,4-Sep-2020 to 27-Nov-2020,"$24,131.25"
74635396584,CN3707981-A1,"Department of Industry, Science, Energy and Resources",Temporary personnel services,17-Aug-2020 to 30-Jun-2021,"$268,840.00"
74635396584,CN3669972-A1,Department of Defence,Information technology consultation services,4-Mar-2020 to 30-Jun-2021,"$1,461,295.00"
74635396584,CN3718556,Department of Veterans' Affairs,Temporary personnel services,7-Sep-2020 to 30-Jun-2021,"$250,000.00"
74635396584,CN3718089,"Department of Industry, Science, Energy and Resources",Temporary personnel services,14-Aug-2020 to 12-Feb-2021,"$129,800.00"
74635396584,CN3716952,Department of Veterans' Affairs,Temporary personnel services,7-Sep-2020 to 30-Jun-2021,"$260,000.00"
74635396584,CN3665821-A1,Australian Securities and Investments Commission,Personnel recruitment,12-Mar-2020 to 15-Sep-2021,"$768,834.00"
74635396584,CN3714752,Department of Defence,System administrators,1-Sep-2020 to 12-Dec-2020,"$91,168.00"
74635396584,CN3712596,Department of Defence,Computer services,20-Jul-2020 to 9-Oct-2020,"$63,855.00"
74635396584,CN3708693,Department of Veterans' Affairs,Temporary personnel services,5-Aug-2020 to 31-Dec-2021,"$170,000.00"
74635396584,CN3681848-A1,Australian Securities and Investments Commission,Personnel recruitment,22-Apr-2020 to 29-Jun-2020,"$69,069.00"
74635396584,CN3704176,Australian Public Service Commission,Human resources services,22-Jul-2020 to 22-Jul-2020,"$14,153.49"
74635396584,CN3703707,Department of Defence,System administrators,1-Jul-2020 to 31-Aug-2020,"$180,048.00"
74635396584,CN3702116,Department of Defence,Computer services,20-Jul-2020 to 9-Oct-2020,"$63,855.00"
74635396584,CN3696928,Department of the Prime Minister and Cabinet,Temporary personnel services,9-Jun-2020 to 31-Dec-2020,"$120,000.00"
74635396584,CN3695913,Department of Defence,Computer services,25-May-2020 to 25-Jan-2021,"$1,535,352.50"
74635396584,CN3693058,Australian Public Service Commission,Personnel recruitment,9-Jun-2020 to 30-Jun-2020,"$35,838.00"
74635396584,CN3692651,Department of Veterans' Affairs,Temporary personnel services,1-Jul-2020 to 24-Dec-2020,"$90,000.00"
74635396584,CN3687688,Department of Veterans' Affairs,Temporary personnel services,1-Jul-2020 to 24-Dec-2020,"$97,000.00"
74635396584,CN3685093,Department of Foreign Affairs and Trade,Computer services,1-May-2020 to 31-Aug-2020,"$35,640.00"
74635396584,CN3684390,National Archives of Australia,Temporary personnel services,11-May-2020 to 30-Jun-2020,"$70,000.00"
74635396584,CN3681837,Australian Securities and Investments Commission,Personnel recruitment,15-Apr-2020 to 16-Jul-2020,"$72,600.00"
74635396584,CN3679433,Australian Public Service Commission,Personnel recruitment,8-May-2020 to 29-May-2020,"$13,674.10"
74635396584,CN3677986,Austrade,Temporary personnel services,29-Apr-2020 to 4-Nov-2020,"$167,000.00"
74635396584,CN3676058,Australian Securities and Investments Commission,Personnel recruitment,21-Apr-2020 to 30-Jun-2020,"$67,716.00"
74635396584,CN3674340,Australian Public Service Commission,Personnel recruitment,2-Apr-2020 to 4-Apr-2020,"$13,674.10"
74635396584,CN3674160,Department of Veterans' Affairs,Temporary personnel services,9-Apr-2020 to 30-Jun-2020,"$37,000.00"
74635396584,CN3674129,Australian Securities and Investments Commission,Temporary personnel services,7-Apr-2020 to 19-Jul-2020,"$40,365.60"
74635396584,CN3674092,Australian Securities and Investments Commission,Personnel recruitment,14-Apr-2020 to 19-Jul-2020,"$69,696.00"
74635396584,CN3670545,Department of Defence,Computer services,16-Mar-2020 to 30-Mar-2020,"$378,840.00"
74635396584,CN3666178,Australian Securities and Investments Commission,Personnel recruitment,12-Mar-2020 to 15-Sep-2020,"$256,278.00"
74635396584,CN3665795,Australian Securities and Investments Commission,Temporary personnel services,9-Mar-2020 to 10-Jun-2020,"$88,572.00"
74635396584,CN3661550,Department of Veterans' Affairs,Temporary personnel services,17-Feb-2020 to 30-Jun-2021,"$156,000.00"
74635396584,CN3661551,Department of Veterans' Affairs,Temporary personnel services,10-Feb-2020 to 30-Jun-2020,"$75,000.00"
74635396584,CN3661549,Department of Veterans' Affairs,Temporary personnel services,17-Feb-2020 to 30-Jun-2021,"$156,000.00"
74635396584,CN3658615,Department of Veterans' Affairs,Temporary personnel services,3-Feb-2020 to 30-Jun-2020,"$75,000.00"
74635396584,CN3658613,Department of Veterans' Affairs,Temporary personnel services,17-Feb-2020 to 30-Jun-2020,"$100,000.00"
44616476469,CN3728172,"Department of Industry, Science, Energy and Resources",Temporary personnel services,2-Nov-2020 to 30-Jun-2021,"$689,040.00"
44616476469,CN3720192,Department of Defence,Strategic planning consultation services,25-Sep-2020 to 14-Jan-2021,"$197,750.30"
44616476469,CN3718630,Department of Finance,Business administration services,10-Sep-2020 to 30-Apr-2021,"$110,368.00"
44616476469,CN3718309,"Department of Industry, Science, Energy and Resources",Professional associations,1-Sep-2020 to 31-Dec-2020,"$69,960.00"
44616476469,CN3718052,Department of Finance,Management advisory services,15-Sep-2020 to 1-Feb-2021,"$200,000.00"
44616476469,CN3619705-A1,"Department of Industry, Science, Energy and Resources",Temporary personnel services,2-Sep-2019 to 1-Sep-2021,"$606,284.00"
44616476469,CN3659905-A1,Department of Defence,Information technology consultation services,10-Feb-2020 to 31-Aug-2020,"$194,559.97"
44616476469,CN3704278,"Department of Industry, Science, Energy and Resources",Personnel recruitment,21-Jul-2020 to 31-Oct-2020,"$115,632.00"
44616476469,CN3521851-A8,Department of Defence,Business administration services,2-Jul-2018 to 30-Jun-2021,"$6,779,157.00"
44616476469,CN3701600,"Department of Industry, Science, Energy and Resources",Business administration services,3-Jun-2020 to 18-Sep-2020,"$61,758.00"
44616476469,CN3699545,Department of Health,Project administration or planning,8-Jul-2020 to 31-Dec-2020,"$159,500.00"
44616476469,CN3696129,Australian Sports Anti-Doping Authority,Public enterprises management or financial services,11-Jun-2020 to 31-Jul-2020,"$23,650.00"
44616476469,CN3695796,Department of Defence,Information technology consultation services,9-Jun-2020 to 31-Oct-2020,"$169,840.00"
44616476469,CN3609855-A1,Department of Health,Health programs,1-Jul-2019 to 30-Jun-2021,"$880,000.00"
44616476469,CN3607516-A2,Department of Defence,Project management,17-Jun-2019 to 17-Jun-2020,"$2,775,300.00"
